place_id,name,place_type,lat,lon
703478475,Llorente,town,1.3916564,-78.5218124
703480841,San Luis Robles,town,1.6837477,-78.68883620000001
703483762,El Remolino,town,1.6752911000000001,-77.3305222
703490831,La Dorada,town,0.3437988,-76.911006
703490927,La Hormiga,town,0.42513510000000004,-76.9037138
703512975,Rozo,town,3.6147713,-76.38597200000001
1283541719,Villa Rica,town,3.1765241000000004,-76.46376760000001
1333025106,Piamonte,town,1.1185119000000001,-76.3265519
1626385239,Aranzazu,town,5.271136800000001,-75.49040790000001
1633233368,Istmina,town,5.1593099,-76.685528
1633233371,Condoto,town,5.0921969,-76.65135670000001
1860480889,La Unión,town,4.5318814000000005,-76.1031689
2411586930,El Retorno,town,2.3305016000000003,-72.6264183
2424601310,Jenesano,town,5.385434200000001,-73.3644324
2682532862,Flandes,town,4.2864999,-74.813697
2924102458,Guadalupe,town,2.0248785000000002,-75.7564049
2978290242,Girardot,city,4.304638300000001,-74.8030739
3206373774,Calarcá,town,4.5305855,-75.64063200000001
3308587742,Sevilla,town,4.2645071,-75.934396
3377581135,Neiva,city,2.9257038,-75.2893937
3560499203,Isnos,town,1.9301058000000002,-76.21500640000001
3797489181,Ipiales;Sa-Fre,town,0.8236501,-77.63485560000001
3937891178,Buenavista,town,5.5116548000000005,-73.943107
4073537150,Yacopí,town,5.4587905,-74.3376099
4284532090,Victoria,town,5.3167944,-74.9120079
4323485991,Palmira,city,3.5308373000000004,-76.2988048
4737489572,Subachoque,town,4.9279694,-74.1739644
4993679320,Almeida,town,4.971164,-73.37882280000001
5371407678,Icononzo,town,4.1776149,-74.5330517
5502607363,Siachoque,town,5.5130681,-73.2448863
5548746213,Tunja,city,5.532431300000001,-73.3616014
5705829675,Cumaral,town,4.2711674,-73.4877694
5847348785,Barcelona,town,4.427422,-75.718709
5897651601,Timaná,town,1.9739036,-75.93185720000001
5950064459,Granada,town,4.5202808,-74.3520944
6042937450,Pichindé,town,3.4376542000000003,-76.61511180000001
6056204490,Tibaná,town,5.3179886000000005,-73.3966149
6086769710,Dosquebradas,town,4.833955100000001,-75.67130130000001
6141180690,Santa Rosa de Cabal,town,4.865070800000001,-75.6211554
6211168461,Barranca de Upía,town,4.5707393000000005,-72.963415
6261900743,Elías,town,2.0136193000000002,-75.93923360000001
6435604765,Sibundoy,town,1.2054134,-76.9160037
6456982022,Chiquinquirá,town,5.6234945000000005,-73.82094790000001
6481315093,Puerto Rico,town,2.9402122000000004,-73.2051337
6496369332,Puerto Lleras,town,3.2697276000000004,-73.37560160000001
6563290280,Marsella,town,4.9367579,-75.7390439
6597947027,Pueblo Rico,town,5.2215789,-76.0302156
6693846013,Pital,town,2.2661652,-75.8054307
6699347780,Algeciras,town,2.5246661,-75.316688
6883854835,Villarrica,town,3.9354843,-74.6002686
7603964615,Roldanillo,town,4.4091166,-76.15437440000001
7732973205,Imués,town,1.0554687,-77.4958319
7746950594,Guateque,town,5.0062875,-73.47313340000001
7778101886,San Juan de Arama,town,3.3712076000000004,-73.8721934
7779166737,San Carlos de Guaroa,town,3.7109225,-73.2445098
7779510789,Fuente de Oro,town,3.4639497,-73.62139640000001
8109008507,Contadero,town,0.9082681,-77.547381
8109464529,Baraya,town,3.1523164,-75.0527335
8109545372,Génova,town,1.6428515000000001,-77.01897360000001
8109545373,San Bernardo,town,1.5158752000000002,-77.04577180000001
8109615260,Argelia,town,2.2568076,-77.2494094
8116609252,Cachipay,town,4.7310662,-74.4367577
8120116589,Providencia,town,1.2391932,-77.5973656
